# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Apr 24 09:42:32 PDT 2020 [seed=1587746503633]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	clock.rate	meanRate	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
2020000	-1515.3292097201931	65.27444592501752	-1580.6036556452107	0.17322985865529064	0.2928313891565553	3.6157786760926123	1.0	1.0	2.559567382376667E-4	-1.2451971874932144E-4	-1.2451971874932144E-4	3.891930336912856E-4	0.3945229923531208	4627.112916381337	1480.413956808337	1480.4139568083372	3043.067647695316	63912.27560896285	-254.186399749764	0.0	-1326.4172558954467	73.75861675473516
2030000	-1552.8775346164573	18.933264142664417	-1571.8107987591218	0.25882093189375877	0.33232181581627734	3.2928772422215737	1.0	1.0	3.121387855638569E-4	-1.0268173418248503E-4	-1.0268173418248503E-4	3.6449219167600716E-4	0.3044214232788642	3530.9221571428197	994.7022697294491	994.7022697294491	3023.7623170560296	51407.5621281569	-257.4808431073447	0.0	-1314.329955651777	31.11716195903219
2040000	-1589.4266175157618	-2.6847102110528605	-1586.741907304709	0.2354056841879961	0.38849945199318675	2.8512513607876127	1.0	1.0	2.4717818089370396E-4	-7.56912005521482E-5	-7.56912005521482E-5	2.943446512831549E-4	0.28061588622157624	4391.472224527728	1129.2741465383624	1129.2741465383624	3687.772518277495	49027.53637362484	-261.7444809702543	0.0	-1324.9974263344548	6.675285366404141
2050000	-1562.3034015179935	17.701410033866335	-1580.0048115518598	0.2646963303815981	0.39301712050378584	0.8962597284361589	1.0	1.0	2.687303390315313E-4	-1.0676481677126898E-4	-1.0676481677126898E-4	3.0376142984207236E-4	0.37368313245833557	4325.164466997706	1520.191000103909	1520.191000103909	3826.3676668486687	55470.1135559639	-251.99982224248492	0.0	-1328.0049893093749	28.47652625939485
2060000	-1537.2059391801856	48.22359137870537	-1585.429530558891	0.21894095441586703	0.2980783783848646	-1.2581076714411443	1.0	1.0	3.223629144869844E-4	-1.1110892684270184E-4	-1.1110892684270184E-4	3.250027435379683E-4	0.3432676703269746	3516.446123245922	1202.170021092112	1202.170021092112	3487.8838516438054	60038.66143022867	-249.5379389817363	0.0	-1335.8915915771547	53.469844889559326
2070000	-1521.4794874108811	80.41489774468003	-1601.8943851555612	0.20362218275390426	0.25875213841287276	0.5370111733930003	1.0	1.0	2.590415195062504E-4	-1.3445361051303768E-4	-1.3445361051303768E-4	3.404821963596335E-4	0.452731356986714	4855.620600288369	1917.4445183050846	1917.4445183050843	3694.1941513910906	60971.377723185695	-252.0421698148924	0.0	-1349.8522153406689	84.45693492191563
2080000	-1498.1288266693546	95.29903174235322	-1593.4278584117078	0.18095308915137914	0.268088591098151	0.21654975470031357	1.0	1.0	2.9601184594096934E-4	-1.1645298779660972E-4	-1.1645298779660972E-4	2.901342825838538E-4	0.397371362719717	4011.7079056126627	1610.2039635417868	1610.2039635417868	4092.9774032242217	66379.02499365635	-251.0339949801613	0.0	-1342.3938634315464	98.19594188062426
2090000	-1519.4854686346987	77.194201383784	-1596.6796700184827	0.3623639413608207	0.2929245298049611	0.5733234489682262	1.0	1.0	2.3614553354656E-4	-1.1007261983349123E-4	-1.1007261983349123E-4	2.557452929857221E-4	0.44790469079981193	5297.442261674389	2280.0159539659985	2280.0159539659985	4891.457882609139	53202.42125983868	-262.19512060073856	0.0	-1334.4845494177441	83.00553446210587
2100000	-1507.2623501189687	75.05362528203601	-1582.3159754010046	0.26036989688047674	0.3396836314266255	1.489314838307479	1.0	1.0	2.7341420229127925E-4	-9.176650344276502E-5	-9.176650344276502E-5	2.8250317067897034E-4	0.3301885324428103	4104.99991051826	1333.4416301089884	1333.4416301089882	3972.9298373629617	66506.41505268886	-244.84991670795654	0.0	-1337.4660586930481	81.15869036999216
2110000	-1529.1272811578904	76.9999125089423	-1606.1271936668327	0.15682962724741423	0.2852039375471107	2.474803578977388	1.0	1.0	2.4891154504137015E-4	-1.218549892847245E-4	-1.218549892847245E-4	3.6741105261620165E-4	0.4029439942592613	4796.22506011563	1590.708687574591	1590.708687574591	3249.3192068628464	72860.1992927094	-259.628249611431	0.0	-1346.4989440554018	89.5106060582363
2120000	-1505.3991555477107	89.21641078004627	-1594.615566327757	0.4672193236044595	0.2719273832279724	-0.1061981721620639	1.0	1.0	2.314993090552247E-4	-1.0261246296106098E-4	-1.0261246296106098E-4	2.349596707322672E-4	0.43997560777549843	5356.587727550402	2339.348953281688	2339.3489532816875	5277.698738498093	56884.787535721385	-244.3874770580017	0.0	-1350.2280892697554	93.71269772424225
2130000	-1474.057452587513	110.23275165090062	-1584.2902042384135	0.19664196083745217	0.2318890079483829	1.7975485661309465	1.0	1.0	2.721508840824721E-4	-1.383246394728673E-4	-1.383246394728673E-4	3.31855201275493E-4	0.4602781488567873	4662.133041836778	1943.280893919918	1943.2808939199185	3823.3652031648394	73098.9091539533	-253.0429414187132	0.0	-1331.2472628197004	118.84177001155321
2140000	-1441.6344470609672	127.3387378957572	-1568.9731849567245	0.510509091877987	0.22141095599983368	0.2906864926073428	1.0	1.0	2.0125964461641338E-4	-1.1659020301433335E-4	-1.1659020301433335E-4	2.839097294205606E-4	0.48774583541009014	6519.721692891051	2677.385087585773	2677.3850875857725	4621.739711376542	58251.666637791815	-239.14607052132854	0.0	-1329.827114435396	130.498637047855
2150000	-1458.7390572183754	114.78997344892957	-1573.529030667305	0.19511651271007877	0.24261229065526013	1.3095697895391722	1.0	1.0	1.9944019403075238E-4	-1.0299806676995608E-4	-1.0299806676995608E-4	3.1518468530410403E-4	0.4108092139061692	6032.024238770933	1971.1834498033343	1971.183449803334	3816.8989188606733	69611.35276729704	-239.68437611911895	0.0	-1333.844654548186	119.66958734349505
2160000	-1469.7261923064113	133.0868178285394	-1602.8130101349507	0.16559277282079402	0.2386410874041155	-0.1599351277890792	1.0	1.0	2.220087792380806E-4	-1.0315467316322736E-4	-1.0315467316322736E-4	2.61129964429668E-4	0.42842566370134816	5516.955566827131	2179.373591211821	2179.3735912118204	4690.432877655877	72152.88119038509	-235.81066128582407	0.0	-1367.0023488491265	137.7882683828982
2170000	-1446.7880747922827	148.4738673357808	-1595.2619421280635	0.31864046827867176	0.23086005206797955	0.2767458869864083	1.0	1.0	1.9908629023739676E-4	-8.900911338202305E-5	-8.900911338202305E-5	2.710942193977669E-4	0.38313662517207414	5887.142916648325	1932.941884663591	1932.941884663591	4323.402564527488	66391.07733697131	-237.58360858589407	0.0	-1357.6783335421694	151.74899485438374
2180000	-1418.0208633601624	160.30817925525136	-1578.3290426154138	0.238882628329398	0.18922405817461443	0.0893475611168264	1.0	1.0	1.9858998962585153E-4	-8.052333283004396E-5	-8.052333283004396E-5	2.8668654656202174E-4	0.3374732925806215	5682.692265095905	1596.1311269067144	1596.1311269067141	3936.4449134628553	68403.7699367654	-250.30562108082387	0.0	-1328.02342153459	163.21898388880527
2190000	-1429.0256005644742	166.85050311409466	-1595.8761036785688	0.16353348192573558	0.1930453881763418	-0.7332369411344201	1.0	1.0	2.194450232242654E-4	-1.3604865114099192E-4	-1.3604865114099192E-4	3.2313489553514033E-4	0.5109041638601519	6166.565948776304	2596.293347128623	2596.293347128623	4187.7934774024425	83313.57117861591	-252.99630807978937	0.0	-1342.8797955987795	171.85843378627982
2200000	-1410.0096177997978	168.82315475269993	-1578.8327725524978	0.18523083390505152	0.19739790488514858	3.6109861752115564	1.0	1.0	2.5310445690033097E-4	-1.5671422233126976E-4	-1.5671422233126976E-4	3.812569803137122E-4	0.5044865750555801	5299.7632000884805	2178.4473762509015	2178.447376250901	3518.3452519479306	83581.98403435136	-253.80348317143978	0.0	-1325.0292893810579	175.1350571240253
2210000	-1420.1800271496961	181.89248588611522	-1602.0725130358114	0.20433884341543235	0.18091761076973964	2.4529009384253166	1.0	1.0	2.231375195446364E-4	-1.2502555370574422E-4	-1.2502555370574422E-4	2.933088912183193E-4	0.48870847672619866	5887.747071477998	2509.705159749125	2509.705159749125	4479.159400108027	86499.5440873824	-267.87315890701404	0.0	-1334.1993541287973	189.06066448690416
2220000	-1372.4140841994144	208.54466288906886	-1580.9587470884833	0.327129489313029	0.1719156180651728	0.4451259258994138	1.0	1.0	2.0146445598429852E-4	-8.852423102602674E-5	-8.852423102602674E-5	2.276645772619024E-4	0.41334740320668234	5986.481460435194	2327.7607531669055	2327.760753166905	5297.544506887541	76439.77706104773	-268.61107982060383	0.0	-1312.3476672678794	213.11781511823176
2230000	-1390.4837145178608	187.69510229181515	-1578.178816809676	0.12328567793217013	0.1910029620536995	1.3896191936267615	1.0	1.0	2.7336400083573806E-4	-1.3604073695959137E-4	-1.3604073695959137E-4	3.464920577169496E-4	0.4420299262076908	4546.461294200047	1785.0450861603576	1785.0450861603574	3586.91872251407	90532.76174847822	-255.69098590720125	0.0	-1322.4878309024748	193.20679937341836
2240000	-1377.3015104781018	210.54806869450675	-1587.8495791726086	0.18385571403938095	0.1670140829064812	0.7126069037257737	1.0	1.0	2.967706468402112E-4	-1.5863315207650372E-4	-1.5863315207650372E-4	2.711110881673265E-4	0.5592549569265074	4903.1421771555415	2868.9379836850685	2868.9379836850685	5367.204585029351	94430.0186799829	-248.34361595403868	0.0	-1339.50596321857	215.969342934424
2250000	-1409.3210063334152	211.49517400364678	-1620.816180337062	0.18105433741159987	0.16520121713075772	3.557354836982392	1.0	1.0	2.972267240172643E-4	-1.4752950079280678E-4	-1.4752950079280678E-4	2.8066368757859693E-4	0.5107893480577127	4552.105580089614	2392.7921334629536	2392.7921334629536	4820.742721025672	108265.7800548252	-260.20701829937974	0.0	-1360.6091620376822	220.63807438836542
2260000	-1383.5568523893585	220.26107998293082	-1603.8179323722893	0.1026657886330864	0.17655904973898826	5.888525569074826	1.0	1.0	3.2148021496725175E-4	-1.5799664873835138E-4	-1.5799664873835138E-4	3.4453177013176047E-4	0.474740313758428	4015.6525385443747	1841.5127387091934	1841.5127387091936	3746.9776468838627	117410.46304016399	-254.8740377878004	0.0	-1348.9438945844888	230.27561753384936
2270000	-1410.7175553588777	212.8961637109191	-1623.6137190697968	0.11774880181068734	0.18783616748229515	0.4113818028252024	1.0	1.0	2.9959881302661103E-4	-1.4599590818990685E-4	-1.4599590818990685E-4	2.756801243747613E-4	0.5080049122656115	4498.796915749662	2382.492909006228	2382.492909006228	4889.123650329332	113630.88543358413	-255.35918422030937	0.0	-1368.2545348494875	216.86508570751346
2280000	-1416.372731228033	206.7807407334693	-1623.1534719615022	0.21331932274070003	0.1769040289909209	1.2721316321499894	1.0	1.0	2.43168510810616E-4	-1.1344811452079904E-4	-1.1344811452079904E-4	2.2175222640241662E-4	0.4885506781063104	5401.649902794485	2763.4761856299156	2763.476185629915	5923.327959734654	101049.51779631864	-244.27069614956068	0.0	-1378.8827758119414	215.46536717823858
2290000	-1405.695709669161	198.60490750551685	-1604.3006171746779	0.20427036052875036	0.1639346934265946	-0.8310103182928903	1.0	1.0	2.2481950245567642E-4	-1.2412787875815888E-4	-1.2412787875815888E-4	2.9844515755844735E-4	0.47920360245843724	5773.911067028493	2401.4574025988195	2401.4574025988195	4349.502012135857	94294.16695094517	-243.45663775185898	0.0	-1360.8439794228188	202.97811133240816
2300000	-1387.8801185018747	200.3361180250012	-1588.216236526876	0.17496723186401764	0.1867584317217253	-0.6694189583618544	1.0	1.0	2.2725675083868404E-4	-1.0114800996237649E-4	-1.0114800996237649E-4	2.2274349886746531E-4	0.4495690730743633	5514.948543929209	2504.34276690274	2504.3427669027405	5626.693005669341	85388.71925240218	-250.19901122247322	0.0	-1338.0172253044027	207.9643981246059
2310000	-1425.468554284688	152.84778208251075	-1578.3163363671988	0.3149547586642311	0.2207095865775725	0.43812552097298985	1.0	1.0	2.1752082690408944E-4	-9.261890720942263E-5	-9.261890720942263E-5	1.983244716902099E-4	0.44592423581871726	5738.316035184648	2679.833486365187	2679.833486365186	6293.742967635885	65359.9239153436	-248.1566336991934	0.0	-1330.1597026680054	156.29327339213523
2320000	-1425.6208847947223	171.0345698051128	-1596.6554545998351	0.22815374678394928	0.21019386840380824	0.8822822652957267	1.0	1.0	2.3775896935810227E-4	-1.0607912852317951E-4	-1.0607912852317951E-4	2.61228466711073E-4	0.4256486279243626	5136.566643501311	2085.8466154322678	2085.8466154322678	4675.083104740022	74170.21389039786	-249.76171710337817	0.0	-1346.8937374964569	174.71725007432252
2330000	-1405.9298910268717	164.25765611125183	-1570.1875471381236	0.17993982601668634	0.19902578243610028	0.45657939583873675	1.0	1.0	2.659708655335408E-4	-1.1087140157165946E-4	-1.1087140157165946E-4	2.87639562148602E-4	0.4008465913509842	4479.580250847894	1726.6656128743716	1726.6656128743716	4142.12088088718	79197.13400449304	-246.9730491242432	0.0	-1323.2144980138803	167.59541400536415
2340000	-1427.9596436683805	149.80897535569227	-1577.768619024073	0.12620312379870713	0.2182866547229836	-0.11267293286449553	1.0	1.0	3.1230136954691566E-4	-1.1986181790787149E-4	-1.1986181790787149E-4	3.434135749219429E-4	0.36600345626333086	3697.3232580654612	1290.4786515952712	1290.4786515952712	3362.3572318419965	84610.75968064	-251.78159878514197	0.0	-1325.9870202389309	154.3334965834821
2350000	-1452.3039771139465	121.23699667580284	-1573.5409737897494	0.1283702681407174	0.24322358875507513	2.4874097129810897	1.0	1.0	3.341544931060622E-4	-1.5569401877686014E-4	-1.5569401877686014E-4	3.5478396299586107E-4	0.4521851397881752	3761.8103559362285	1650.8394777667975	1650.8394777667975	3543.073993633896	83337.85047831974	-256.5875726260164	0.0	-1316.953401163733	128.89130253503583
2360000	-1518.1864535838845	80.23787008754114	-1598.4243236714256	0.26364050077475365	0.28593705109930256	0.5663544707371508	1.0	1.0	2.4183965194194952E-4	-1.3071496225604376E-4	-1.3071496225604376E-4	3.3627430952891293E-4	0.4583684346254004	5234.814163205253	2034.8522511855585	2034.8522511855585	3764.7408658242925	62797.79485197665	-249.99989338264072	0.0	-1348.4244302887848	87.42038567326847
2370000	-1528.9845077344241	64.79501548455383	-1593.779523218978	0.23304677207152025	0.3099796017067565	2.0341806235852773	1.0	1.0	3.0719035229548645E-4	-1.6833803001714787E-4	-1.6833803001714787E-4	3.264825231499048E-4	0.5315553400341035	4537.341229973771	2339.503740660153	2339.503740660153	4269.2253094371645	62037.629405882624	-261.02461391135233	0.0	-1332.7549093076257	73.1108688187123
2380000	-1526.3178720890699	71.0117298431693	-1597.3296019322393	0.1306079753327903	0.31103163855694094	0.023413514183633577	1.0	1.0	3.263529457843121E-4	-2.0926064455788315E-4	-2.0926064455788315E-4	4.2112565292490235E-4	0.5644661997065872	4497.015799894009	2234.602471582557	2234.602471582557	3484.979704610202	70293.22120244632	-256.9123585140163	0.0	-1340.4172434182228	78.87790175073022
2390000	-1509.9188600504244	82.30356814812214	-1592.2224281985466	0.11624224940993591	0.26585461702043933	0.3559680711451616	1.0	1.0	3.9054781875792044E-4	-2.4480263205906483E-4	-2.4480263205906483E-4	4.095169117119264E-4	0.6121291394969854	4094.8575823802507	2447.8400901276145	2447.8400901276145	3905.1810833344002	75018.15284484136	-260.6816196598733	0.0	-1331.5408085386732	87.84977766999803
2400000	-1525.189892274755	53.611167576943046	-1578.801059851698	0.19099399591354238	0.327813892682276	1.7249931060304895	1.0	1.0	3.3384556297618107E-4	-1.4922203816203572E-4	-1.4922203816203572E-4	3.7272196360587696E-4	0.42302659395008413	3648.2582985349686	1460.607616954411	1460.6076169544112	3267.7302774805594	69914.62913527708	-254.55976291138768	0.0	-1324.2412969403103	59.807957472448905
2410000	-1521.2196847433286	38.43814604816062	-1559.6578307914892	0.12386403733773896	0.3018120067962768	0.5373429425047451	1.0	1.0	4.137450451545326E-4	-1.921839945110513E-4	-1.921839945110513E-4	4.442173320405974E-4	0.4482838191304855	3024.8078699550806	1308.6379507211677	1308.6379507211677	2817.313009803892	66640.70840375572	-247.88484615659243	0.0	-1311.7729846348968	42.90272478043472
2420000	-1582.576601750792	19.735527521840318	-1602.3121292726323	0.21834904503063676	0.34366035076491824	1.8735719981563115	1.0	1.0	3.335150057576005E-4	-1.3574328319908565E-4	-1.3574328319908565E-4	3.749143502547335E-4	0.38387924137151436	3516.580672880448	1273.2300213286248	1273.2300213286248	3128.267623167571	56591.2030997666	-258.27049155238876	0.0	-1344.0416377202434	26.59256890265707
2430000	-1592.7555428459527	17.867368801221996	-1610.6229116471748	0.2969657174679755	0.33011258530128496	0.2564130412061223	1.0	1.0	3.299485807690437E-4	-1.6381144702273576E-4	-1.6381144702273576E-4	3.2026193002664474E-4	0.5039279606879618	4062.3931625749115	2077.8820082714774	2077.882008271478	4185.264412807178	54297.98164795972	-263.98732425343854	0.0	-1346.6355873937362	24.330992228591104
2440000	-1621.0044696122752	8.785061629783012	-1629.7895312420583	0.2343869245612742	0.31175113060650755	2.1208842379821995	1.0	1.0	3.039579073552121E-4	-1.2357892273569775E-4	-1.2357892273569775E-4	3.4681524879303976E-4	0.3806173576672287	3847.283540006909	1370.8830767604275	1370.8830767604277	3371.859391685783	49355.282390470806	-275.1190415066087	0.0	-1354.6704897354496	14.744125899203159
2450000	-1570.6277207626267	23.951450390779872	-1594.5791711534066	0.21422333518214673	0.35906103125891453	-0.2456979070849803	1.0	1.0	3.460104647441463E-4	-1.2135862333540194E-4	-1.2135862333540194E-4	3.5639073133739754E-4	0.3455913183490476	3282.075275679187	1117.6164308339012	1117.616430833901	3186.4812735208784	52654.52634032507	-273.3268959428659	0.0	-1321.2522752105408	27.909786799920784
2460000	-1585.6988584636754	18.565578984886788	-1604.2644374485621	0.37845616375672597	0.32042746852543424	2.267058867614998	1.0	1.0	2.3903632898726867E-4	-9.621766826361583E-5	-9.621766826361583E-5	3.0412683346559905E-4	0.35685805384914426	4793.964759579156	1516.6833707122637	1516.6833707122635	3767.9402516573928	42609.66096844328	-273.6998705012026	0.0	-1330.5645669473595	24.20179470410295
2470000	-1593.3784240625264	15.626032240194025	-1609.0044563027204	0.21770084662647346	0.3201305069897306	0.45450586977312346	1.0	1.0	2.441708295269272E-4	-9.539830965953747E-5	-9.539830965953747E-5	2.670729465523224E-4	0.3735758913351835	4759.760472338997	1700.1838235849332	1700.1838235849332	4351.600107324258	47871.594163796726	-282.84254343390705	0.0	-1326.1619128688135	21.805475776508857
